"Id","WnvPresent"
"36682","0.016"
"36683","0.016"
"36684","0.016"
"36685","0.016"
"36686","0.028"
"36687","0.036"
"36688","0.022"
"36689","0.022"
"36690","0.022"
"36691","0.022"
"36692","0.022"
"36693","0.022"
"36694","0.052"
"36695","0.032"
"36696","0.032"
"36697","0.032"
"36698","0.032"
"36699","0.032"
"36700","0.032"
"36701","0.032"
"36702","0.01"
"36703","0.02"
"36704","0.014"
"36705","0.012"
"36706","0.012"
"36707","0.012"
"36708","0.012"
"36709","0.012"
"36710","0.01"
"36711","0.018"
"36712","0.01"
"36713","0.01"
"36714","0.01"
"36715","0.01"
"36716","0.01"
"36717","0.01"
"36718","0.046"
"36719","0.038"
"36720","0.036"
"36721","0.036"
"36722","0.036"
"36723","0.036"
"36724","0.036"
"36725","0.036"
"36726","0.038"
"36727","0.038"
"36728","0.036"
"36729","0.036"
"36730","0.036"
"36731","0.036"
"36732","0.036"
"36733","0.036"
"36734","0.06"
"36735","0.042"
"36736","0.038"
"36737","0.038"
"36738","0.038"
"36739","0.038"
"36740","0.038"
"36741","0.038"
"36742","0.028"
"36743","0.03"
"36744","0.034"
"36745","0.034"
"36746","0.034"
"36747","0.034"
"36748","0.034"
"36749","0.034"
"36750","0.024"
"36751","0.028"
"36752","0.016"
"36753","0.016"
"36754","0.016"
"36755","0.016"
"36756","0.016"
"36757","0.016"
"36758","0.026"
"36759","0.024"
"36760","0.02"
"36761","0.02"
"36762","0.02"
"36763","0.02"
"36764","0.02"
"36765","0.02"
"36766","0.012"
"36767","0.022"
"36768","0.012"
"36769","0.012"
"36770","0.012"
"36771","0.012"
"36772","0.012"
"36773","0.012"
"36774","0.008"
"36775","0.022"
"36776","0.018"
"36777","0.018"
"36778","0.018"
"36779","0.018"
"36780","0.018"
"36781","0.018"
"36782","0.024"
"36783","0.03"
"36784","0.026"
"36785","0.026"
"36786","0.026"
"36787","0.026"
"36788","0.026"
"36789","0.026"
"36790","0.014"
"36791","0.02"
"36792","0.018"
"36793","0.018"
"36794","0.018"
"36795","0.018"
"36796","0.018"
"36797","0.018"
"36798","0.024"
"36799","0.032"
"36800","0.028"
"36801","0.028"
"36802","0.028"
"36803","0.028"
"36804","0.028"
"36805","0.028"
"36806","0.044"
"36807","0.04"
"36808","0.032"
"36809","0.032"
"36810","0.032"
"36811","0.032"
"36812","0.032"
"36813","0.032"
"36814","0.026"
"36815","0.032"
"36816","0.022"
"36817","0.022"
"36818","0.022"
"36819","0.022"
"36820","0.022"
"36821","0.022"
"36822","0.022"
"36823","0.03"
"36824","0.024"
"36825","0.024"
"36826","0.024"
"36827","0.024"
"36828","0.024"
"36829","0.024"
"36830","0.016"
"36831","0.028"
"36832","0.022"
"36833","0.022"
"36834","0.022"
"36835","0.022"
"36836","0.022"
"36837","0.022"
"36838","0.028"
"36839","0.038"
"36840","0.032"
"36841","0.032"
"36842","0.032"
"36843","0.032"
"36844","0.032"
"36845","0.032"
"36846","0.03"
"36847","0.036"
"36848","0.042"
"36849","0.042"
"36850","0.042"
"36851","0.042"
"36852","0.042"
"36853","0.042"
"36854","0.032"
"36855","0.034"
"36856","0.034"
"36857","0.032"
"36858","0.032"
"36859","0.032"
"36860","0.032"
"36861","0.032"
"36862","0.044"
"36863","0.04"
"36864","0.04"
"36865","0.038"
"36866","0.038"
"36867","0.038"
"36868","0.038"
"36869","0.038"
"36870","0.01"
"36871","0.022"
"36872","0.008"
"36873","0.008"
"36874","0.008"
"36875","0.008"
"36876","0.008"
"36877","0.008"
"36878","0.014"
"36879","0.02"
"36880","0.018"
"36881","0.018"
"36882","0.018"
"36883","0.018"
"36884","0.018"
"36885","0.018"
"36886","0.008"
"36887","0.018"
"36888","0.014"
"36889","0.014"
"36890","0.014"
"36891","0.014"
"36892","0.014"
"36893","0.014"
"36894","0.034"
"36895","0.036"
"36896","0.034"
"36897","0.034"
"36898","0.034"
"36899","0.034"
"36900","0.034"
"36901","0.034"
"36902","0.028"
"36903","0.026"
"36904","0.022"
"36905","0.022"
"36906","0.022"
"36907","0.022"
"36908","0.022"
"36909","0.022"
"36910","0.018"
"36911","0.024"
"36912","0.022"
"36913","0.022"
"36914","0.022"
"36915","0.022"
"36916","0.022"
"36917","0.022"
"36918","0.032"
"36919","0.04"
"36920","0.032"
"36921","0.032"
"36922","0.032"
"36923","0.032"
"36924","0.032"
"36925","0.032"
"36926","0.02"
"36927","0.028"
"36928","0.024"
"36929","0.024"
"36930","0.024"
"36931","0.024"
"36932","0.024"
"36933","0.024"
"36934","0.02"
"36935","0.032"
"36936","0.024"
"36937","0.024"
"36938","0.024"
"36939","0.024"
"36940","0.024"
"36941","0.024"
"36942","0.028"
"36943","0.03"
"36944","0.022"
"36945","0.022"
"36946","0.022"
"36947","0.022"
"36948","0.022"
"36949","0.022"
"36950","0.054"
"36951","0.038"
"36952","0.03"
"36953","0.03"
"36954","0.03"
"36955","0.03"
"36956","0.03"
"36957","0.03"
"36958","0.018"
"36959","0.024"
"36960","0.014"
"36961","0.014"
"36962","0.014"
"36963","0.014"
"36964","0.014"
"36965","0.014"
"36966","0.012"
"36967","0.024"
"36968","0.022"
"36969","0.022"
"36970","0.022"
"36971","0.022"
"36972","0.022"
"36973","0.022"
"36974","0.006"
"36975","0.024"
"36976","0.008"
"36977","0.008"
"36978","0.008"
"36979","0.008"
"36980","0.008"
"36981","0.008"
"36982","0.012"
"36983","0.016"
"36984","0.014"
"36985","0.014"
"36986","0.014"
"36987","0.014"
"36988","0.014"
"36989","0.014"
"36990","0.008"
"36991","0.016"
"36992","0.014"
"36993","0.014"
"36994","0.014"
"36995","0.014"
"36996","0.014"
"36997","0.014"
"36998","0.018"
"36999","0.02"
"37000","0.018"
"37001","0.018"
"37002","0.018"
"37003","0.018"
"37004","0.018"
"37005","0.018"
"37006","0.006"
"37007","0.022"
"37008","0.018"
"37009","0.018"
"37010","0.018"
"37011","0.018"
"37012","0.018"
"37013","0.018"
"37014","0.034"
"37015","0.044"
"37016","0.04"
"37017","0.04"
"37018","0.04"
"37019","0.04"
"37020","0.04"
"37021","0.04"
"37022","0.038"
"37023","0.042"
"37024","0.036"
"37025","0.036"
"37026","0.036"
"37027","0.036"
"37028","0.036"
"37029","0.036"
"37030","0.034"
"37031","0.036"
"37032","0.034"
"37033","0.034"
"37034","0.034"
"37035","0.034"
"37036","0.034"
"37037","0.034"
"37038","0.028"
"37039","0.036"
"37040","0.036"
"37041","0.034"
"37042","0.034"
"37043","0.034"
"37044","0.034"
"37045","0.034"
"37046","0.018"
"37047","0.038"
"37048","0.016"
"37049","0.016"
"37050","0.016"
"37051","0.016"
"37052","0.016"
"37053","0.016"
"37054","0.018"
"37055","0.032"
"37056","0.02"
"37057","0.02"
"37058","0.02"
"37059","0.02"
"37060","0.02"
"37061","0.02"
"37062","0.04"
"37063","0.032"
"37064","0.032"
"37065","0.032"
"37066","0.032"
"37067","0.032"
"37068","0.032"
"37069","0.032"
"37070","0.05"
"37071","0.044"
"37072","0.04"
"37073","0.04"
"37074","0.04"
"37075","0.04"
"37076","0.04"
"37077","0.04"
"37078","0.022"
"37079","0.028"
"37080","0.022"
"37081","0.022"
"37082","0.022"
"37083","0.022"
"37084","0.022"
"37085","0.022"
"37086","0.03"
"37087","0.04"
"37088","0.032"
"37089","0.032"
"37090","0.032"
"37091","0.032"
"37092","0.032"
"37093","0.032"
"37094","0.012"
"37095","0.018"
"37096","0.014"
"37097","0.014"
"37098","0.014"
"37099","0.014"
"37100","0.014"
"37101","0.014"
"37102","0.016"
"37103","0.018"
"37104","0.012"
"37105","0.012"
"37106","0.012"
"37107","0.012"
"37108","0.012"
"37109","0.012"
"37110","0.022"
"37111","0.018"
"37112","0.014"
"37113","0.014"
"37114","0.014"
"37115","0.014"
"37116","0.014"
"37117","0.014"
"37118","0.016"
"37119","0.022"
"37120","0.02"
"37121","0.02"
"37122","0.02"
"37123","0.02"
"37124","0.02"
"37125","0.02"
"37126","0.056"
"37127","0.052"
"37128","0.056"
"37129","0.054"
"37130","0.054"
"37131","0.054"
"37132","0.054"
"37133","0.054"
"37134","0.02"
"37135","0.03"
"37136","0.02"
"37137","0.02"
"37138","0.02"
"37139","0.02"
"37140","0.02"
"37141","0.02"
"37142","0.006"
"37143","0.02"
"37144","0.018"
"37145","0.018"
"37146","0.018"
"37147","0.018"
"37148","0.018"
"37149","0.018"
"37150","0.014"
"37151","0.028"
"37152","0.02"
"37153","0.02"
"37154","0.02"
"37155","0.02"
"37156","0.02"
"37157","0.02"
"37158","0.014"
"37159","0.026"
"37160","0.024"
"37161","0.022"
"37162","0.022"
"37163","0.022"
"37164","0.022"
"37165","0.022"
"37166","0.008"
"37167","0.02"
"37168","0.02"
"37169","0.02"
"37170","0.02"
"37171","0.02"
"37172","0.02"
"37173","0.02"
"37174","0.004"
"37175","0.014"
"37176","0.014"
"37177","0.014"
"37178","0.014"
"37179","0.014"
"37180","0.014"
"37181","0.014"
"37182","0.006"
"37183","0.016"
"37184","0.014"
"37185","0.014"
"37186","0.014"
"37187","0.014"
"37188","0.014"
"37189","0.014"
"37190","0.016"
"37191","0.024"
"37192","0.012"
"37193","0.012"
"37194","0.012"
"37195","0.012"
"37196","0.012"
"37197","0.012"
"37198","0.004"
"37199","0.016"
"37200","0.008"
"37201","0.008"
"37202","0.008"
"37203","0.008"
"37204","0.008"
"37205","0.008"
"37206","0.03"
"37207","0.026"
"37208","0.022"
"37209","0.022"
"37210","0.022"
"37211","0.022"
"37212","0.022"
"37213","0.022"
"37214","0.006"
"37215","0.016"
"37216","0.016"
"37217","0.016"
"37218","0.016"
"37219","0.016"
"37220","0.016"
"37221","0.016"
"37222","0.016"
"37223","0.032"
"37224","0.016"
"37225","0.016"
"37226","0.016"
"37227","0.016"
"37228","0.016"
"37229","0.016"
"37230","0.008"
"37231","0.016"
"37232","0.002"
"37233","0.002"
"37234","0.002"
"37235","0.002"
"37236","0.002"
"37237","0.002"
"37238","0.04"
"37239","0.048"
"37240","0.042"
"37241","0.042"
"37242","0.042"
"37243","0.042"
"37244","0.042"
"37245","0.042"
"37246","0.01"
"37247","0.028"
"37248","0.026"
"37249","0.026"
"37250","0.026"
"37251","0.026"
"37252","0.026"
"37253","0.026"
"37254","0.008"
"37255","0.022"
"37256","0.014"
"37257","0.014"
"37258","0.014"
"37259","0.014"
"37260","0.014"
"37261","0.014"
"37262","0.004"
"37263","0.02"
"37264","0.012"
"37265","0.012"
"37266","0.012"
"37267","0.012"
"37268","0.012"
"37269","0.012"
"37270","0.002"
"37271","0.018"
"37272","0.008"
"37273","0.008"
"37274","0.008"
"37275","0.008"
"37276","0.008"
"37277","0.008"
"37278","0.028"
"37279","0.042"
"37280","0.036"
"37281","0.036"
"37282","0.036"
"37283","0.036"
"37284","0.036"
"37285","0.036"
"37286","0.022"
"37287","0.032"
"37288","0.028"
"37289","0.028"
"37290","0.028"
"37291","0.028"
"37292","0.028"
"37293","0.028"
"37294","0.06"
"37295","0.078"
"37296","0.078"
"37297","0.078"
"37298","0.078"
"37299","0.078"
"37300","0.078"
"37301","0.078"
"37302","0.006"
"37303","0.02"
"37304","0.012"
"37305","0.012"
"37306","0.012"
"37307","0.012"
"37308","0.012"
"37309","0.012"
"37310","0.028"
"37311","0.036"
"37312","0.034"
"37313","0.034"
"37314","0.034"
"37315","0.034"
"37316","0.034"
"37317","0.034"
"37318","0.014"
"37319","0.022"
"37320","0.01"
"37321","0.01"
"37322","0.01"
"37323","0.01"
"37324","0.01"
"37325","0.01"
"37326","0.014"
"37327","0.022"
"37328","0.01"
"37329","0.01"
"37330","0.01"
"37331","0.01"
"37332","0.01"
"37333","0.01"
"37334","0.006"
"37335","0.024"
"37336","0.018"
"37337","0.018"
"37338","0.018"
"37339","0.018"
"37340","0.018"
"37341","0.018"
"37342","0.024"
"37343","0.022"
"37344","0.016"
"37345","0.016"
"37346","0.016"
"37347","0.016"
"37348","0.016"
"37349","0.016"
"37350","0.034"
"37351","0.036"
"37352","0.034"
"37353","0.032"
"37354","0.032"
"37355","0.032"
"37356","0.032"
"37357","0.032"
"37358","0.014"
"37359","0.018"
"37360","0.012"
"37361","0.012"
"37362","0.012"
"37363","0.012"
"37364","0.012"
"37365","0.012"
"37366","0.012"
"37367","0.014"
"37368","0.01"
"37369","0.008"
"37370","0.008"
"37371","0.008"
"37372","0.008"
"37373","0.008"
"37374","0.016"
"37375","0.02"
"37376","0.016"
"37377","0.012"
"37378","0.012"
"37379","0.012"
"37380","0.012"
"37381","0.012"
"37382","0.012"
"37383","0.016"
"37384","0.012"
"37385","0.012"
"37386","0.012"
"37387","0.012"
"37388","0.012"
"37389","0.012"
"37390","0.11"
"37391","0.064"
"37392","0.068"
"37393","0.068"
"37394","0.068"
"37395","0.068"
"37396","0.068"
"37397","0.068"
"37398","0.014"
"37399","0.022"
"37400","0.014"
"37401","0.014"
"37402","0.014"
"37403","0.014"
"37404","0.014"
"37405","0.014"
"37406","0.006"
"37407","0.02"
"37408","0.018"
"37409","0.018"
"37410","0.018"
"37411","0.018"
"37412","0.018"
"37413","0.018"
"37414","0.018"
"37415","0.032"
"37416","0.024"
"37417","0.024"
"37418","0.024"
"37419","0.024"
"37420","0.024"
"37421","0.024"
"37422","0.006"
"37423","0.026"
"37424","0.016"
"37425","0.016"
"37426","0.016"
"37427","0.016"
"37428","0.016"
"37429","0.016"
"37430","0.052"
"37431","0.04"
"37432","0.032"
"37433","0.032"
"37434","0.032"
"37435","0.032"
"37436","0.032"
"37437","0.032"
"37438","0.018"
"37439","0.022"
"37440","0.016"
"37441","0.016"
"37442","0.016"
"37443","0.016"
"37444","0.016"
"37445","0.016"
"37446","0.118"
"37447","0.072"
"37448","0.074"
"37449","0.074"
"37450","0.074"
"37451","0.074"
"37452","0.074"
"37453","0.074"
"37454","0.042"
"37455","0.046"
"37456","0.04"
"37457","0.04"
"37458","0.04"
"37459","0.04"
"37460","0.04"
"37461","0.04"
"37462","0.034"
"37463","0.03"
"37464","0.028"
"37465","0.028"
"37466","0.028"
"37467","0.028"
"37468","0.028"
"37469","0.028"
"37470","0.016"
"37471","0.014"
"37472","0.014"
"37473","0.014"
"37474","0.014"
"37475","0.014"
"37476","0.014"
"37477","0.014"
"37478","0.012"
"37479","0.02"
"37480","0.012"
"37481","0.012"
"37482","0.012"
"37483","0.012"
"37484","0.012"
"37485","0.012"
"37486","0.012"
"37487","0.024"
"37488","0.016"
"37489","0.016"
"37490","0.016"
"37491","0.016"
"37492","0.016"
"37493","0.016"
"37494","0.05"
"37495","0.044"
"37496","0.04"
"37497","0.04"
"37498","0.04"
"37499","0.04"
"37500","0.04"
"37501","0.04"
"37502","0.074"
"37503","0.042"
"37504","0.04"
"37505","0.04"
"37506","0.04"
"37507","0.04"
"37508","0.04"
"37509","0.04"
"37510","0.088"
"37511","0.072"
"37512","0.054"
"37513","0.054"
"37514","0.054"
"37515","0.054"
"37516","0.054"
"37517","0.054"
"37518","0.108"
"37519","0.092"
"37520","0.07"
"37521","0.07"
"37522","0.07"
"37523","0.07"
"37524","0.07"
"37525","0.07"
"37526","0.034"
"37527","0.034"
"37528","0.028"
"37529","0.028"
"37530","0.028"
"37531","0.028"
"37532","0.028"
"37533","0.028"
"37534","0.008"
"37535","0.014"
"37536","0.01"
"37537","0.01"
"37538","0.01"
"37539","0.01"
"37540","0.01"
"37541","0.01"
"37542","0.036"
"37543","0.032"
"37544","0.026"
"37545","0.026"
"37546","0.026"
"37547","0.026"
"37548","0.026"
"37549","0.026"
"37550","0.016"
"37551","0.016"
"37552","0.012"
"37553","0.01"
"37554","0.01"
"37555","0.01"
"37556","0.01"
"37557","0.01"
"37558","0.036"
"37559","0.036"
"37560","0.032"
"37561","0.032"
"37562","0.032"
"37563","0.032"
"37564","0.032"
"37565","0.032"
"37566","0.05"
"37567","0.038"
"37568","0.034"
"37569","0.034"
"37570","0.034"
"37571","0.034"
"37572","0.034"
"37573","0.034"
"37574","0.02"
"37575","0.028"
"37576","0.024"
"37577","0.024"
"37578","0.024"
"37579","0.024"
"37580","0.024"
"37581","0.024"
"37582","0.028"
"37583","0.032"
"37584","0.036"
"37585","0.036"
"37586","0.036"
"37587","0.036"
"37588","0.036"
"37589","0.036"
"37590","0.022"
"37591","0.022"
"37592","0.022"
"37593","0.022"
"37594","0.022"
"37595","0.022"
"37596","0.022"
"37597","0.022"
"37598","0.008"
"37599","0.022"
"37600","0.01"
"37601","0.01"
"37602","0.01"
"37603","0.01"
"37604","0.01"
"37605","0.01"
"37606","0.05"
"37607","0.082"
"37608","0.048"
"37609","0.048"
"37610","0.048"
"37611","0.048"
"37612","0.048"
"37613","0.048"
"37614","0.032"
"37615","0.04"
"37616","0.032"
"37617","0.032"
"37618","0.032"
"37619","0.032"
"37620","0.032"
"37621","0.032"
"37622","0.02"
"37623","0.026"
"37624","0.018"
"37625","0.018"
"37626","0.018"
"37627","0.018"
"37628","0.018"
"37629","0.018"
"37630","0.022"
"37631","0.036"
"37632","0.042"
"37633","0.04"
"37634","0.04"
"37635","0.04"
"37636","0.04"
"37637","0.04"
"37638","0.01"
"37639","0.016"
"37640","0.01"
"37641","0.01"
"37642","0.01"
"37643","0.01"
"37644","0.01"
"37645","0.01"
"37646","0.01"
"37647","0.014"
"37648","0.01"
"37649","0.01"
"37650","0.01"
"37651","0.01"
"37652","0.01"
"37653","0.01"
"37654","0.022"
"37655","0.028"
"37656","0.02"
"37657","0.02"
"37658","0.02"
"37659","0.02"
"37660","0.02"
"37661","0.02"
"37662","0.02"
"37663","0.028"
"37664","0.026"
"37665","0.026"
"37666","0.026"
"37667","0.026"
"37668","0.026"
"37669","0.026"
"37670","0.008"
"37671","0.02"
"37672","0.008"
"37673","0.008"
"37674","0.008"
"37675","0.008"
"37676","0.008"
"37677","0.008"
"37678","0.026"
"37679","0.026"
"37680","0.03"
"37681","0.03"
"37682","0.03"
"37683","0.03"
"37684","0.03"
"37685","0.03"
"37686","0.012"
"37687","0.026"
"37688","0.028"
"37689","0.026"
"37690","0.026"
"37691","0.026"
"37692","0.026"
"37693","0.026"
"37694","0.022"
"37695","0.036"
"37696","0.026"
"37697","0.026"
"37698","0.026"
"37699","0.026"
"37700","0.026"
"37701","0.026"
"37702","0.02"
"37703","0.042"
"37704","0.02"
"37705","0.02"
"37706","0.02"
"37707","0.02"
"37708","0.02"
"37709","0.02"
"37710","0.062"
"37711","0.062"
"37712","0.044"
"37713","0.044"
"37714","0.044"
"37715","0.044"
"37716","0.044"
"37717","0.044"
"37718","0.024"
"37719","0.028"
"37720","0.028"
"37721","0.028"
"37722","0.028"
"37723","0.028"
"37724","0.028"
"37725","0.028"
"37726","0.006"
"37727","0.016"
"37728","0.01"
"37729","0.01"
"37730","0.01"
"37731","0.01"
"37732","0.01"
"37733","0.01"
"37734","0.024"
"37735","0.028"
"37736","0.014"
"37737","0.014"
"37738","0.014"
"37739","0.014"
"37740","0.014"
"37741","0.014"
"37742","0.018"
"37743","0.022"
"37744","0.026"
"37745","0.024"
"37746","0.024"
"37747","0.024"
"37748","0.024"
"37749","0.024"
"37750","0.016"
"37751","0.02"
"37752","0.02"
"37753","0.018"
"37754","0.018"
"37755","0.018"
"37756","0.018"
"37757","0.018"
"37758","0.014"
"37759","0.024"
"37760","0.012"
"37761","0.012"
"37762","0.012"
"37763","0.012"
"37764","0.012"
"37765","0.012"
"37766","0.034"
"37767","0.036"
"37768","0.034"
"37769","0.034"
"37770","0.034"
"37771","0.034"
"37772","0.034"
"37773","0.034"
"37774","0.012"
"37775","0.026"
"37776","0.02"
"37777","0.02"
"37778","0.02"
"37779","0.02"
"37780","0.02"
"37781","0.02"
"37782","0.004"
"37783","0.006"
"37784","0.002"
"37785","0.002"
"37786","0.002"
"37787","0.002"
"37788","0.002"
"37789","0.002"
"37790","0.004"
"37791","0.004"
"37792","0.004"
"37793","0.004"
"37794","0.004"
"37795","0.004"
"37796","0.004"
"37797","0.004"
"37798","0.026"
"37799","0.022"
"37800","0.018"
"37801","0.018"
"37802","0.018"
"37803","0.018"
"37804","0.018"
"37805","0.018"
"37806","0.002"
"37807","0.008"
"37808","0.006"
"37809","0.006"
"37810","0.006"
"37811","0.006"
"37812","0.006"
"37813","0.006"
"37814","0"
"37815","0.006"
"37816","0.004"
"37817","0.004"
"37818","0.004"
"37819","0.004"
"37820","0.004"
"37821","0.004"
"37822","0.002"
"37823","0.01"
"37824","0.006"
"37825","0.006"
"37826","0.006"
"37827","0.006"
"37828","0.006"
"37829","0.006"
"37830","0.002"
"37831","0.01"
"37832","0.006"
"37833","0.006"
"37834","0.006"
"37835","0.006"
"37836","0.006"
"37837","0.006"
"37838","0.002"
"37839","0.006"
"37840","0.004"
"37841","0.004"
"37842","0.004"
"37843","0.004"
"37844","0.004"
"37845","0.004"
"37846","0"
"37847","0.006"
"37848","0.004"
"37849","0.004"
"37850","0.004"
"37851","0.004"
"37852","0.004"
"37853","0.004"
"37854","0"
"37855","0.004"
"37856","0.004"
"37857","0.004"
"37858","0.004"
"37859","0.004"
"37860","0.004"
"37861","0.004"
"37862","0.002"
"37863","0.01"
"37864","0.006"
"37865","0.006"
"37866","0.006"
"37867","0.006"
"37868","0.006"
"37869","0.006"
"37870","0.004"
"37871","0.01"
"37872","0.008"
"37873","0.008"
"37874","0.008"
"37875","0.008"
"37876","0.008"
"37877","0.008"
"37878","0"
"37879","0.006"
"37880","0.004"
"37881","0.004"
"37882","0.004"
"37883","0.004"
"37884","0.004"
"37885","0.004"
"37886","0.002"
"37887","0.008"
"37888","0.006"
"37889","0.006"
"37890","0.006"
"37891","0.006"
"37892","0.006"
"37893","0.006"
"37894","0.006"
"37895","0.01"
"37896","0.006"
"37897","0.006"
"37898","0.006"
"37899","0.006"
"37900","0.006"
"37901","0.006"
"37902","0.008"
"37903","0.008"
"37904","0.006"
"37905","0.006"
"37906","0.006"
"37907","0.006"
"37908","0.006"
"37909","0.006"
"37910","0.004"
"37911","0.004"
"37912","0.004"
"37913","0.004"
"37914","0.004"
"37915","0.004"
"37916","0.004"
"37917","0.004"
"37918","0.004"
"37919","0.022"
"37920","0.014"
"37921","0.014"
"37922","0.014"
"37923","0.014"
"37924","0.014"
"37925","0.014"
"37926","0.014"
"37927","0.024"
"37928","0.014"
"37929","0.014"
"37930","0.014"
"37931","0.014"
"37932","0.014"
"37933","0.014"
"37934","0.016"
"37935","0.01"
"37936","0.008"
"37937","0.008"
"37938","0.008"
"37939","0.008"
"37940","0.008"
"37941","0.008"
"37942","0.014"
"37943","0.012"
"37944","0.006"
"37945","0.006"
"37946","0.006"
"37947","0.006"
"37948","0.006"
"37949","0.006"
"37950","0.002"
"37951","0.002"
"37952","0.002"
"37953","0.002"
"37954","0.002"
"37955","0.002"
"37956","0.002"
"37957","0.002"
"37958","0.008"
"37959","0.006"
"37960","0.006"
"37961","0.006"
"37962","0.006"
"37963","0.006"
"37964","0.006"
"37965","0.006"
"37966","0.002"
"37967","0.004"
"37968","0.002"
"37969","0.002"
"37970","0.002"
"37971","0.002"
"37972","0.002"
"37973","0.002"
"37974","0.006"
"37975","0.002"
"37976","0.002"
"37977","0.002"
"37978","0.002"
"37979","0.002"
"37980","0.002"
"37981","0.002"
"37982","0.002"
"37983","0.004"
"37984","0.002"
"37985","0.002"
"37986","0.002"
"37987","0.002"
"37988","0.002"
"37989","0.002"
"37990","0.002"
"37991","0.008"
"37992","0.004"
"37993","0.004"
"37994","0.004"
"37995","0.004"
"37996","0.004"
"37997","0.004"
"37998","0.01"
"37999","0.01"
"38000","0.006"
"38001","0.006"
"38002","0.006"
"38003","0.006"
"38004","0.006"
"38005","0.006"
"38006","0.008"
"38007","0.016"
"38008","0.012"
"38009","0.012"
"38010","0.012"
"38011","0.012"
"38012","0.012"
"38013","0.012"
"38014","0.004"
"38015","0.002"
"38016","0.002"
"38017","0.002"
"38018","0.002"
"38019","0.002"
"38020","0.002"
"38021","0.002"
"38022","0.004"
"38023","0.002"
"38024","0.002"
"38025","0.002"
"38026","0.002"
"38027","0.002"
"38028","0.002"
"38029","0.002"
"38030","0.004"
"38031","0.006"
"38032","0.006"
"38033","0.006"
"38034","0.006"
"38035","0.006"
"38036","0.006"
"38037","0.006"
"38038","0.006"
"38039","0.012"
"38040","0.01"
"38041","0.01"
"38042","0.01"
"38043","0.01"
"38044","0.01"
"38045","0.01"
"38046","0.002"
"38047","0.004"
"38048","0.002"
"38049","0.002"
"38050","0.002"
"38051","0.002"
"38052","0.002"
"38053","0.002"
"38054","0.002"
"38055","0.004"
"38056","0.004"
"38057","0.004"
"38058","0.004"
"38059","0.004"
"38060","0.004"
"38061","0.004"
"38062","0.008"
"38063","0.008"
"38064","0.008"
"38065","0.008"
"38066","0.008"
"38067","0.008"
"38068","0.008"
"38069","0.008"
"38070","0.004"
"38071","0.006"
"38072","0.006"
"38073","0.006"
"38074","0.006"
"38075","0.006"
"38076","0.006"
"38077","0.006"
"38078","0.004"
"38079","0.006"
"38080","0.002"
"38081","0.002"
"38082","0.002"
"38083","0.002"
"38084","0.002"
"38085","0.002"
"38086","0.002"
"38087","0.004"
"38088","0.002"
"38089","0.002"
"38090","0.002"
"38091","0.002"
"38092","0.002"
"38093","0.002"
"38094","0.004"
"38095","0.004"
"38096","0.004"
"38097","0.004"
"38098","0.004"
"38099","0.004"
"38100","0.004"
"38101","0.004"
"38102","0.002"
"38103","0.002"
"38104","0.002"
"38105","0.002"
"38106","0.002"
"38107","0.002"
"38108","0.002"
"38109","0.002"
"38110","0.016"
"38111","0.03"
"38112","0.022"
"38113","0.022"
"38114","0.022"
"38115","0.022"
"38116","0.022"
"38117","0.022"
"38118","0.006"
"38119","0.002"
"38120","0.004"
"38121","0.004"
"38122","0.004"
"38123","0.004"
"38124","0.004"
"38125","0.004"
"38126","0.002"
"38127","0.004"
"38128","0.002"
"38129","0.002"
"38130","0.002"
"38131","0.002"
"38132","0.002"
"38133","0.002"
"38134","0.004"
"38135","0.006"
"38136","0.006"
"38137","0.006"
"38138","0.006"
"38139","0.006"
"38140","0.006"
"38141","0.006"
"38142","0.01"
"38143","0.006"
"38144","0.006"
"38145","0.006"
"38146","0.006"
"38147","0.006"
"38148","0.006"
"38149","0.006"
"38150","0.004"
"38151","0.006"
"38152","0.002"
"38153","0.002"
"38154","0.002"
"38155","0.002"
"38156","0.002"
"38157","0.002"
"38158","0.012"
"38159","0.014"
"38160","0.012"
"38161","0.012"
"38162","0.012"
"38163","0.012"
"38164","0.012"
"38165","0.012"
"38166","0.006"
"38167","0.004"
"38168","0.004"
"38169","0.004"
"38170","0.004"
"38171","0.004"
"38172","0.004"
"38173","0.004"
"38174","0.002"
"38175","0.006"
"38176","0.002"
"38177","0.002"
"38178","0.002"
"38179","0.002"
"38180","0.002"
"38181","0.002"
"38182","0.004"
"38183","0.008"
"38184","0.002"
"38185","0.002"
"38186","0.002"
"38187","0.002"
"38188","0.002"
"38189","0.002"
"38190","0.002"
"38191","0.004"
"38192","0.002"
"38193","0.002"
"38194","0.002"
"38195","0.002"
"38196","0.002"
"38197","0.002"
"38198","0.002"
"38199","0.004"
"38200","0.002"
"38201","0.002"
"38202","0.002"
"38203","0.002"
"38204","0.002"
"38205","0.002"
"38206","0.01"
"38207","0.008"
"38208","0.004"
"38209","0.004"
"38210","0.004"
"38211","0.004"
"38212","0.004"
"38213","0.004"
"38214","0"
"38215","0.006"
"38216","0.004"
"38217","0.004"
"38218","0.004"
"38219","0.004"
"38220","0.004"
"38221","0.004"
"38222","0.006"
"38223","0.016"
"38224","0.01"
"38225","0.01"
"38226","0.01"
"38227","0.01"
"38228","0.01"
"38229","0.01"
"38230","0.01"
"38231","0.01"
"38232","0.004"
"38233","0.004"
"38234","0.004"
"38235","0.004"
"38236","0.004"
